,futbin_id,ID,name,rating,price,date
0,189332,590,JordiAlba,86,0,2020-09-30
1,189332,590,JordiAlba,86,0,2020-10-01
2,189332,590,JordiAlba,86,31303,2020-10-02
3,189332,590,JordiAlba,86,36796,2020-10-03
4,189332,590,JordiAlba,86,37919,2020-10-04
5,189332,590,JordiAlba,86,39568,2020-10-05
6,189332,590,JordiAlba,86,36808,2020-10-06
7,189332,590,JordiAlba,86,37855,2020-10-07
8,189332,590,JordiAlba,86,36375,2020-10-08
9,189332,590,JordiAlba,86,35781,2020-10-09
10,189332,590,JordiAlba,86,38174,2020-10-10
11,189332,590,JordiAlba,86,39194,2020-10-11
12,189332,590,JordiAlba,86,39366,2020-10-12
13,189332,590,JordiAlba,86,42650,2020-10-13
14,189332,590,JordiAlba,86,42370,2020-10-14
15,189332,590,JordiAlba,86,42075,2020-10-15
16,189332,590,JordiAlba,86,40850,2020-10-16
17,189332,590,JordiAlba,86,39784,2020-10-17
18,189332,590,JordiAlba,86,34861,2020-10-18
19,189332,590,JordiAlba,86,33924,2020-10-19
20,189332,590,JordiAlba,86,31471,2020-10-20
21,189332,590,JordiAlba,86,28500,2020-10-21
22,189332,590,JordiAlba,86,32128,2020-10-22
23,189332,590,JordiAlba,86,38220,2020-10-23
24,189332,590,JordiAlba,86,33816,2020-10-24
25,189332,590,JordiAlba,86,30875,2020-10-25
26,189332,590,JordiAlba,86,30279,2020-10-26
27,189332,590,JordiAlba,86,29736,2020-10-27
28,189332,590,JordiAlba,86,29770,2020-10-28
29,189332,590,JordiAlba,86,34256,2020-10-29
30,189332,590,JordiAlba,86,37311,2020-10-30
31,189332,590,JordiAlba,86,31931,2020-10-31
32,189332,590,JordiAlba,86,29204,2020-11-01
33,189332,590,JordiAlba,86,28621,2020-11-02
34,189332,590,JordiAlba,86,29955,2020-11-03
35,189332,590,JordiAlba,86,31441,2020-11-04
36,189332,590,JordiAlba,86,32256,2020-11-05
37,189332,590,JordiAlba,86,29976,2020-11-06
38,189332,590,JordiAlba,86,25333,2020-11-07
39,189332,590,JordiAlba,86,23994,2020-11-08
40,189332,590,JordiAlba,86,22964,2020-11-09
41,189332,590,JordiAlba,86,23793,2020-11-10
42,189332,590,JordiAlba,86,23864,2020-11-11
43,189332,590,JordiAlba,86,23635,2020-11-12
44,189332,590,JordiAlba,86,22889,2020-11-13
45,189332,590,JordiAlba,86,20607,2020-11-14
46,189332,590,JordiAlba,86,17050,2020-11-15
47,189332,590,JordiAlba,86,17736,2020-11-16
48,189332,590,JordiAlba,86,18152,2020-11-17
49,189332,590,JordiAlba,86,18242,2020-11-18
50,189332,590,JordiAlba,86,17174,2020-11-19
51,189332,590,JordiAlba,86,18196,2020-11-20
52,189332,590,JordiAlba,86,18654,2020-11-21
53,189332,590,JordiAlba,86,16946,2020-11-22
54,189332,590,JordiAlba,86,16743,2020-11-23
55,189332,590,JordiAlba,86,16483,2020-11-24
56,189332,590,JordiAlba,86,16217,2020-11-25
57,189332,590,JordiAlba,86,16278,2020-11-26
58,189332,590,JordiAlba,86,17016,2020-11-27
59,189332,590,JordiAlba,86,16513,2020-11-28
60,189332,590,JordiAlba,86,17140,2020-11-29
61,189332,590,JordiAlba,86,18257,2020-11-30
62,189332,590,JordiAlba,86,19044,2020-12-01
63,189332,590,JordiAlba,86,20279,2020-12-02
64,189332,590,JordiAlba,86,20646,2020-12-03
65,189332,590,JordiAlba,86,22171,2020-12-04
66,189332,590,JordiAlba,86,19857,2020-12-05
67,189332,590,JordiAlba,86,19201,2020-12-06
68,189332,590,JordiAlba,86,18699,2020-12-07
69,189332,590,JordiAlba,86,19186,2020-12-08
70,189332,590,JordiAlba,86,18346,2020-12-09
71,189332,590,JordiAlba,86,17875,2020-12-10
72,189332,590,JordiAlba,86,18783,2020-12-11
73,189332,590,JordiAlba,86,17892,2020-12-12
74,189332,590,JordiAlba,86,17862,2020-12-13
75,189332,590,JordiAlba,86,19273,2020-12-14
76,189332,590,JordiAlba,86,22470,2020-12-15
77,189332,590,JordiAlba,86,22945,2020-12-16
78,189332,590,JordiAlba,86,22500,2020-12-17
79,189332,590,JordiAlba,86,23233,2020-12-18
80,189332,590,JordiAlba,86,23336,2020-12-19
81,189332,590,JordiAlba,86,24621,2020-12-20
82,189332,590,JordiAlba,86,23721,2020-12-21
83,189332,590,JordiAlba,86,23750,2020-12-22
84,189332,590,JordiAlba,86,21200,2020-12-23
85,189332,590,JordiAlba,86,21203,2020-12-24
86,189332,590,JordiAlba,86,22153,2020-12-25
