,futbin_id,ID,name,rating,price,date
0,203486,772,ThorganHazard,83,0,2020-09-30
1,203486,772,ThorganHazard,83,0,2020-10-01
2,203486,772,ThorganHazard,83,4489,2020-10-02
3,203486,772,ThorganHazard,83,4788,2020-10-03
4,203486,772,ThorganHazard,83,4090,2020-10-04
5,203486,772,ThorganHazard,83,3928,2020-10-05
6,203486,772,ThorganHazard,83,3538,2020-10-06
7,203486,772,ThorganHazard,83,3664,2020-10-07
8,203486,772,ThorganHazard,83,2888,2020-10-08
9,203486,772,ThorganHazard,83,2955,2020-10-09
10,203486,772,ThorganHazard,83,3420,2020-10-10
11,203486,772,ThorganHazard,83,3213,2020-10-11
12,203486,772,ThorganHazard,83,3142,2020-10-12
13,203486,772,ThorganHazard,83,3500,2020-10-13
14,203486,772,ThorganHazard,83,2842,2020-10-14
15,203486,772,ThorganHazard,83,2018,2020-10-15
16,203486,772,ThorganHazard,83,1904,2020-10-16
17,203486,772,ThorganHazard,83,2093,2020-10-17
18,203486,772,ThorganHazard,83,2068,2020-10-18
19,203486,772,ThorganHazard,83,1854,2020-10-19
20,203486,772,ThorganHazard,83,2133,2020-10-20
21,203486,772,ThorganHazard,83,1961,2020-10-21
22,203486,772,ThorganHazard,83,1429,2020-10-22
23,203486,772,ThorganHazard,83,1504,2020-10-23
24,203486,772,ThorganHazard,83,1323,2020-10-24
25,203486,772,ThorganHazard,83,1304,2020-10-25
26,203486,772,ThorganHazard,83,1336,2020-10-26
27,203486,772,ThorganHazard,83,1388,2020-10-27
28,203486,772,ThorganHazard,83,1267,2020-10-28
29,203486,772,ThorganHazard,83,1190,2020-10-29
30,203486,772,ThorganHazard,83,1173,2020-10-30
31,203486,772,ThorganHazard,83,1093,2020-10-31
32,203486,772,ThorganHazard,83,1181,2020-11-01
33,203486,772,ThorganHazard,83,1252,2020-11-02
34,203486,772,ThorganHazard,83,1300,2020-11-03
35,203486,772,ThorganHazard,83,1396,2020-11-04
36,203486,772,ThorganHazard,83,1211,2020-11-05
37,203486,772,ThorganHazard,83,1312,2020-11-06
38,203486,772,ThorganHazard,83,1175,2020-11-07
39,203486,772,ThorganHazard,83,1174,2020-11-08
40,203486,772,ThorganHazard,83,1108,2020-11-09
41,203486,772,ThorganHazard,83,1181,2020-11-10
42,203486,772,ThorganHazard,83,1411,2020-11-11
43,203486,772,ThorganHazard,83,1265,2020-11-12
44,203486,772,ThorganHazard,83,1188,2020-11-13
45,203486,772,ThorganHazard,83,1543,2020-11-14
46,203486,772,ThorganHazard,83,1883,2020-11-15
47,203486,772,ThorganHazard,83,1825,2020-11-16
48,203486,772,ThorganHazard,83,1861,2020-11-17
49,203486,772,ThorganHazard,83,1773,2020-11-18
50,203486,772,ThorganHazard,83,1489,2020-11-19
51,203486,772,ThorganHazard,83,1620,2020-11-20
52,203486,772,ThorganHazard,83,1808,2020-11-21
53,203486,772,ThorganHazard,83,1930,2020-11-22
54,203486,772,ThorganHazard,83,1991,2020-11-23
55,203486,772,ThorganHazard,83,2317,2020-11-24
56,203486,772,ThorganHazard,83,2457,2020-11-25
57,203486,772,ThorganHazard,83,2433,2020-11-26
58,203486,772,ThorganHazard,83,2742,2020-11-27
59,203486,772,ThorganHazard,83,2584,2020-11-28
60,203486,772,ThorganHazard,83,2752,2020-11-29
61,203486,772,ThorganHazard,83,2621,2020-11-30
62,203486,772,ThorganHazard,83,2915,2020-12-01
63,203486,772,ThorganHazard,83,2433,2020-12-02
64,203486,772,ThorganHazard,83,1824,2020-12-03
65,203486,772,ThorganHazard,83,1758,2020-12-04
66,203486,772,ThorganHazard,83,1638,2020-12-05
67,203486,772,ThorganHazard,83,1793,2020-12-06
68,203486,772,ThorganHazard,83,1852,2020-12-07
69,203486,772,ThorganHazard,83,2136,2020-12-08
70,203486,772,ThorganHazard,83,2186,2020-12-09
71,203486,772,ThorganHazard,83,1886,2020-12-10
72,203486,772,ThorganHazard,83,2123,2020-12-11
73,203486,772,ThorganHazard,83,2339,2020-12-12
74,203486,772,ThorganHazard,83,2352,2020-12-13
75,203486,772,ThorganHazard,83,2170,2020-12-14
76,203486,772,ThorganHazard,83,2263,2020-12-15
77,203486,772,ThorganHazard,83,2117,2020-12-16
78,203486,772,ThorganHazard,83,2246,2020-12-17
79,203486,772,ThorganHazard,83,2246,2020-12-18
80,203486,772,ThorganHazard,83,1708,2020-12-19
81,203486,772,ThorganHazard,83,1946,2020-12-20
82,203486,772,ThorganHazard,83,2304,2020-12-21
83,203486,772,ThorganHazard,83,2823,2020-12-22
84,203486,772,ThorganHazard,83,2141,2020-12-23
85,203486,772,ThorganHazard,83,1872,2020-12-24
86,203486,772,ThorganHazard,83,2052,2020-12-25
87,203486,772,ThorganHazard,83,2135,2020-12-26
88,203486,772,ThorganHazard,83,2086,2020-12-27
89,203486,772,ThorganHazard,83,1963,2020-12-28
90,203486,772,ThorganHazard,83,1974,2020-12-29
91,203486,772,ThorganHazard,83,2011,2020-12-30
92,203486,772,ThorganHazard,83,2096,2020-12-31
93,203486,772,ThorganHazard,83,2188,2021-01-01
94,203486,772,ThorganHazard,83,2474,2021-01-02
95,203486,772,ThorganHazard,83,2829,2021-01-03
96,203486,772,ThorganHazard,83,2663,2021-01-04
97,203486,772,ThorganHazard,83,2865,2021-01-05
98,203486,772,ThorganHazard,83,2792,2021-01-06
99,203486,772,ThorganHazard,83,2642,2021-01-07
100,203486,772,ThorganHazard,83,2683,2021-01-08
101,203486,772,ThorganHazard,83,3367,2021-01-09
102,203486,772,ThorganHazard,83,3238,2021-01-10
103,203486,772,ThorganHazard,83,2861,2021-01-11
104,203486,772,ThorganHazard,83,3004,2021-01-12
105,203486,772,ThorganHazard,83,3791,2021-01-13
106,203486,772,ThorganHazard,83,4508,2021-01-14
107,203486,772,ThorganHazard,83,6274,2021-01-15
108,203486,772,ThorganHazard,83,5729,2021-01-16
109,203486,772,ThorganHazard,83,5265,2021-01-17
110,203486,772,ThorganHazard,83,3723,2021-01-18
111,203486,772,ThorganHazard,83,4035,2021-01-19
112,203486,772,ThorganHazard,83,4692,2021-01-20
113,203486,772,ThorganHazard,83,4083,2021-01-21
114,203486,772,ThorganHazard,83,3452,2021-01-22
115,203486,772,ThorganHazard,83,2432,2021-01-23
116,203486,772,ThorganHazard,83,4096,2021-01-24
117,203486,772,ThorganHazard,83,4050,2021-01-25
118,203486,772,ThorganHazard,83,3567,2021-01-26
119,203486,772,ThorganHazard,83,3652,2021-01-27
120,203486,772,ThorganHazard,83,3363,2021-01-28
121,203486,772,ThorganHazard,83,2704,2021-01-29
122,203486,772,ThorganHazard,83,3223,2021-01-30
123,203486,772,ThorganHazard,83,2976,2021-01-31
124,203486,772,ThorganHazard,83,3104,2021-02-01
125,203486,772,ThorganHazard,83,4016,2021-02-02
126,203486,772,ThorganHazard,83,5146,2021-02-03
127,203486,772,ThorganHazard,83,3241,2021-02-04
128,203486,772,ThorganHazard,83,3227,2021-02-05
129,203486,772,ThorganHazard,83,3081,2021-02-06
130,203486,772,ThorganHazard,83,3125,2021-02-07
131,203486,772,ThorganHazard,83,3096,2021-02-08
132,203486,772,ThorganHazard,83,3254,2021-02-09
133,203486,772,ThorganHazard,83,3385,2021-02-10
134,203486,772,ThorganHazard,83,3263,2021-02-11
135,203486,772,ThorganHazard,83,3235,2021-02-12
136,203486,772,ThorganHazard,83,3783,2021-02-13
137,203486,772,ThorganHazard,83,3678,2021-02-14
138,203486,772,ThorganHazard,83,3571,2021-02-15
139,203486,772,ThorganHazard,83,4840,2021-02-16
140,203486,772,ThorganHazard,83,4900,2021-02-17
141,203486,772,ThorganHazard,83,3629,2021-02-18
142,203486,772,ThorganHazard,83,3726,2021-02-19
143,203486,772,ThorganHazard,83,3972,2021-02-20
144,203486,772,ThorganHazard,83,4457,2021-02-21
145,203486,772,ThorganHazard,83,4029,2021-02-22
146,203486,772,ThorganHazard,83,4014,2021-02-23
147,203486,772,ThorganHazard,83,4144,2021-02-24
148,203486,772,ThorganHazard,83,3000,2021-02-25
149,203486,772,ThorganHazard,83,2826,2021-02-26
150,203486,772,ThorganHazard,83,2732,2021-02-27
151,203486,772,ThorganHazard,83,3000,2021-02-28
152,203486,772,ThorganHazard,83,3200,2021-03-01
153,203486,772,ThorganHazard,83,3097,2021-03-02
154,203486,772,ThorganHazard,83,2894,2021-03-03
155,203486,772,ThorganHazard,83,2653,2021-03-04
156,203486,772,ThorganHazard,83,2690,2021-03-05
157,203486,772,ThorganHazard,83,2607,2021-03-06
158,203486,772,ThorganHazard,83,2703,2021-03-07
159,203486,772,ThorganHazard,83,2403,2021-03-08
160,203486,772,ThorganHazard,83,2202,2021-03-09
161,203486,772,ThorganHazard,83,2141,2021-03-10
162,203486,772,ThorganHazard,83,2057,2021-03-11
163,203486,772,ThorganHazard,83,2253,2021-03-12
164,203486,772,ThorganHazard,83,2632,2021-03-13
165,203486,772,ThorganHazard,83,3089,2021-03-14
166,203486,772,ThorganHazard,83,3443,2021-03-15
