,futbin_id,ID,name,rating,price,date
0,193314,1060,AitorFernández,83,0,2020-09-30
1,193314,1060,AitorFernández,83,0,2020-10-01
2,193314,1060,AitorFernández,83,1050,2020-10-02
3,193314,1060,AitorFernández,83,1150,2020-10-03
4,193314,1060,AitorFernández,83,1224,2020-10-04
5,193314,1060,AitorFernández,83,1372,2020-10-05
6,193314,1060,AitorFernández,83,1155,2020-10-06
7,193314,1060,AitorFernández,83,1166,2020-10-07
8,193314,1060,AitorFernández,83,1090,2020-10-08
9,193314,1060,AitorFernández,83,1217,2020-10-09
10,193314,1060,AitorFernández,83,1550,2020-10-10
11,193314,1060,AitorFernández,83,1600,2020-10-11
12,193314,1060,AitorFernández,83,1808,2020-10-12
13,193314,1060,AitorFernández,83,2064,2020-10-13
14,193314,1060,AitorFernández,83,1984,2020-10-14
15,193314,1060,AitorFernández,83,1377,2020-10-15
16,193314,1060,AitorFernández,83,1381,2020-10-16
17,193314,1060,AitorFernández,83,1331,2020-10-17
18,193314,1060,AitorFernández,83,1324,2020-10-18
19,193314,1060,AitorFernández,83,1173,2020-10-19
20,193314,1060,AitorFernández,83,1249,2020-10-20
21,193314,1060,AitorFernández,83,1289,2020-10-21
22,193314,1060,AitorFernández,83,1051,2020-10-22
23,193314,1060,AitorFernández,83,1157,2020-10-23
24,193314,1060,AitorFernández,83,1209,2020-10-24
25,193314,1060,AitorFernández,83,1123,2020-10-25
26,193314,1060,AitorFernández,83,1039,2020-10-26
27,193314,1060,AitorFernández,83,1097,2020-10-27
28,193314,1060,AitorFernández,83,1018,2020-10-28
29,193314,1060,AitorFernández,83,971,2020-10-29
30,193314,1060,AitorFernández,83,967,2020-10-30
31,193314,1060,AitorFernández,83,931,2020-10-31
32,193314,1060,AitorFernández,83,918,2020-11-01
33,193314,1060,AitorFernández,83,906,2020-11-02
34,193314,1060,AitorFernández,83,960,2020-11-03
35,193314,1060,AitorFernández,83,975,2020-11-04
36,193314,1060,AitorFernández,83,928,2020-11-05
37,193314,1060,AitorFernández,83,956,2020-11-06
38,193314,1060,AitorFernández,83,877,2020-11-07
39,193314,1060,AitorFernández,83,900,2020-11-08
