,futbin_id,ID,name,rating,price,date
0,211117,703,DeleAlli,83,0,2020-09-30
1,211117,703,DeleAlli,83,0,2020-10-01
2,211117,703,DeleAlli,83,8367,2020-10-02
3,211117,703,DeleAlli,83,9028,2020-10-03
4,211117,703,DeleAlli,83,9119,2020-10-04
5,211117,703,DeleAlli,83,9174,2020-10-05
6,211117,703,DeleAlli,83,7900,2020-10-06
7,211117,703,DeleAlli,83,8890,2020-10-07
8,211117,703,DeleAlli,83,6408,2020-10-08
9,211117,703,DeleAlli,83,7450,2020-10-09
10,211117,703,DeleAlli,83,9057,2020-10-10
11,211117,703,DeleAlli,83,8762,2020-10-11
12,211117,703,DeleAlli,83,7279,2020-10-12
13,211117,703,DeleAlli,83,7738,2020-10-13
14,211117,703,DeleAlli,83,7296,2020-10-14
15,211117,703,DeleAlli,83,4748,2020-10-15
16,211117,703,DeleAlli,83,3638,2020-10-16
17,211117,703,DeleAlli,83,3188,2020-10-17
18,211117,703,DeleAlli,83,3088,2020-10-18
19,211117,703,DeleAlli,83,2561,2020-10-19
20,211117,703,DeleAlli,83,2888,2020-10-20
21,211117,703,DeleAlli,83,2588,2020-10-21
22,211117,703,DeleAlli,83,1736,2020-10-22
23,211117,703,DeleAlli,83,2089,2020-10-23
24,211117,703,DeleAlli,83,1504,2020-10-24
25,211117,703,DeleAlli,83,1513,2020-10-25
26,211117,703,DeleAlli,83,1470,2020-10-26
27,211117,703,DeleAlli,83,1550,2020-10-27
28,211117,703,DeleAlli,83,1456,2020-10-28
29,211117,703,DeleAlli,83,1271,2020-10-29
30,211117,703,DeleAlli,83,1317,2020-10-30
31,211117,703,DeleAlli,83,1211,2020-10-31
32,211117,703,DeleAlli,83,1292,2020-11-01
33,211117,703,DeleAlli,83,1296,2020-11-02
34,211117,703,DeleAlli,83,1389,2020-11-03
35,211117,703,DeleAlli,83,1469,2020-11-04
36,211117,703,DeleAlli,83,1435,2020-11-05
37,211117,703,DeleAlli,83,1478,2020-11-06
38,211117,703,DeleAlli,83,1287,2020-11-07
39,211117,703,DeleAlli,83,1392,2020-11-08
40,211117,703,DeleAlli,83,1458,2020-11-09
41,211117,703,DeleAlli,83,1604,2020-11-10
42,211117,703,DeleAlli,83,1654,2020-11-11
43,211117,703,DeleAlli,83,1500,2020-11-12
44,211117,703,DeleAlli,83,1444,2020-11-13
45,211117,703,DeleAlli,83,1522,2020-11-14
46,211117,703,DeleAlli,83,1770,2020-11-15
47,211117,703,DeleAlli,83,1763,2020-11-16
48,211117,703,DeleAlli,83,1813,2020-11-17
49,211117,703,DeleAlli,83,1826,2020-11-18
50,211117,703,DeleAlli,83,1576,2020-11-19
51,211117,703,DeleAlli,83,1684,2020-11-20
52,211117,703,DeleAlli,83,1878,2020-11-21
53,211117,703,DeleAlli,83,1961,2020-11-22
54,211117,703,DeleAlli,83,2030,2020-11-23
55,211117,703,DeleAlli,83,2283,2020-11-24
56,211117,703,DeleAlli,83,2320,2020-11-25
57,211117,703,DeleAlli,83,2385,2020-11-26
58,211117,703,DeleAlli,83,2463,2020-11-27
59,211117,703,DeleAlli,83,2481,2020-11-28
60,211117,703,DeleAlli,83,2796,2020-11-29
61,211117,703,DeleAlli,83,2880,2020-11-30
62,211117,703,DeleAlli,83,2841,2020-12-01
63,211117,703,DeleAlli,83,2708,2020-12-02
64,211117,703,DeleAlli,83,1924,2020-12-03
65,211117,703,DeleAlli,83,1978,2020-12-04
66,211117,703,DeleAlli,83,1929,2020-12-05
67,211117,703,DeleAlli,83,1874,2020-12-06
68,211117,703,DeleAlli,83,1921,2020-12-07
69,211117,703,DeleAlli,83,2172,2020-12-08
70,211117,703,DeleAlli,83,2217,2020-12-09
71,211117,703,DeleAlli,83,2026,2020-12-10
72,211117,703,DeleAlli,83,2172,2020-12-11
73,211117,703,DeleAlli,83,1722,2020-12-12
74,211117,703,DeleAlli,83,1679,2020-12-13
75,211117,703,DeleAlli,83,1717,2020-12-14
76,211117,703,DeleAlli,83,2128,2020-12-15
77,211117,703,DeleAlli,83,1992,2020-12-16
