,futbin_id,ID,name,rating,price,date
0,167948,577,HugoLloris,87,0,2020-09-30
1,167948,577,HugoLloris,87,0,2020-10-01
2,167948,577,HugoLloris,87,25171,2020-10-02
3,167948,577,HugoLloris,87,29481,2020-10-03
4,167948,577,HugoLloris,87,29905,2020-10-04
5,167948,577,HugoLloris,87,31585,2020-10-05
6,167948,577,HugoLloris,87,33631,2020-10-06
7,167948,577,HugoLloris,87,35427,2020-10-07
8,167948,577,HugoLloris,87,33694,2020-10-08
9,167948,577,HugoLloris,87,33583,2020-10-09
10,167948,577,HugoLloris,87,35389,2020-10-10
11,167948,577,HugoLloris,87,35981,2020-10-11
12,167948,577,HugoLloris,87,35474,2020-10-12
13,167948,577,HugoLloris,87,39009,2020-10-13
14,167948,577,HugoLloris,87,37926,2020-10-14
15,167948,577,HugoLloris,87,36155,2020-10-15
16,167948,577,HugoLloris,87,35545,2020-10-16
17,167948,577,HugoLloris,87,35319,2020-10-17
18,167948,577,HugoLloris,87,31942,2020-10-18
19,167948,577,HugoLloris,87,29750,2020-10-19
20,167948,577,HugoLloris,87,31343,2020-10-20
21,167948,577,HugoLloris,87,27500,2020-10-21
22,167948,577,HugoLloris,87,26207,2020-10-22
23,167948,577,HugoLloris,87,30885,2020-10-23
24,167948,577,HugoLloris,87,27000,2020-10-24
25,167948,577,HugoLloris,87,25515,2020-10-25
26,167948,577,HugoLloris,87,25436,2020-10-26
27,167948,577,HugoLloris,87,24929,2020-10-27
28,167948,577,HugoLloris,87,24199,2020-10-28
29,167948,577,HugoLloris,87,24090,2020-10-29
30,167948,577,HugoLloris,87,24071,2020-10-30
31,167948,577,HugoLloris,87,21432,2020-10-31
32,167948,577,HugoLloris,87,19841,2020-11-01
33,167948,577,HugoLloris,87,19212,2020-11-02
34,167948,577,HugoLloris,87,19820,2020-11-03
35,167948,577,HugoLloris,87,19708,2020-11-04
36,167948,577,HugoLloris,87,19871,2020-11-05
37,167948,577,HugoLloris,87,20794,2020-11-06
38,167948,577,HugoLloris,87,18750,2020-11-07
39,167948,577,HugoLloris,87,19162,2020-11-08
40,167948,577,HugoLloris,87,19947,2020-11-09
41,167948,577,HugoLloris,87,21921,2020-11-10
42,167948,577,HugoLloris,87,22371,2020-11-11
43,167948,577,HugoLloris,87,22202,2020-11-12
44,167948,577,HugoLloris,87,21939,2020-11-13
45,167948,577,HugoLloris,87,19975,2020-11-14
46,167948,577,HugoLloris,87,19238,2020-11-15
47,167948,577,HugoLloris,87,20179,2020-11-16
48,167948,577,HugoLloris,87,21107,2020-11-17
49,167948,577,HugoLloris,87,20949,2020-11-18
50,167948,577,HugoLloris,87,20409,2020-11-19
51,167948,577,HugoLloris,87,21483,2020-11-20
52,167948,577,HugoLloris,87,20701,2020-11-21
53,167948,577,HugoLloris,87,21271,2020-11-22
54,167948,577,HugoLloris,87,21738,2020-11-23
55,167948,577,HugoLloris,87,22030,2020-11-24
56,167948,577,HugoLloris,87,21520,2020-11-25
57,167948,577,HugoLloris,87,22081,2020-11-26
58,167948,577,HugoLloris,87,22052,2020-11-27
59,167948,577,HugoLloris,87,21750,2020-11-28
60,167948,577,HugoLloris,87,23314,2020-11-29
61,167948,577,HugoLloris,87,24826,2020-11-30
62,167948,577,HugoLloris,87,25994,2020-12-01
63,167948,577,HugoLloris,87,27606,2020-12-02
64,167948,577,HugoLloris,87,28290,2020-12-03
65,167948,577,HugoLloris,87,30244,2020-12-04
66,167948,577,HugoLloris,87,27112,2020-12-05
67,167948,577,HugoLloris,87,26694,2020-12-06
68,167948,577,HugoLloris,87,25520,2020-12-07
69,167948,577,HugoLloris,87,25034,2020-12-08
70,167948,577,HugoLloris,87,23700,2020-12-09
71,167948,577,HugoLloris,87,23763,2020-12-10
72,167948,577,HugoLloris,87,25264,2020-12-11
73,167948,577,HugoLloris,87,24736,2020-12-12
74,167948,577,HugoLloris,87,24388,2020-12-13
75,167948,577,HugoLloris,87,26263,2020-12-14
76,167948,577,HugoLloris,87,30661,2020-12-15
77,167948,577,HugoLloris,87,31378,2020-12-16
78,167948,577,HugoLloris,87,30419,2020-12-17
79,167948,577,HugoLloris,87,30855,2020-12-18
80,167948,577,HugoLloris,87,31181,2020-12-19
81,167948,577,HugoLloris,87,32372,2020-12-20
82,167948,577,HugoLloris,87,30479,2020-12-21
83,167948,577,HugoLloris,87,31226,2020-12-22
84,167948,577,HugoLloris,87,28951,2020-12-23
85,167948,577,HugoLloris,87,28232,2020-12-24
86,167948,577,HugoLloris,87,30530,2020-12-25
87,167948,577,HugoLloris,87,31132,2020-12-26
88,167948,577,HugoLloris,87,30905,2020-12-27
89,167948,577,HugoLloris,87,28805,2020-12-28
90,167948,577,HugoLloris,87,29349,2020-12-29
91,167948,577,HugoLloris,87,29779,2020-12-30
92,167948,577,HugoLloris,87,33560,2020-12-31
93,167948,577,HugoLloris,87,32771,2021-01-01
94,167948,577,HugoLloris,87,34257,2021-01-02
95,167948,577,HugoLloris,87,33632,2021-01-03
96,167948,577,HugoLloris,87,32934,2021-01-04
97,167948,577,HugoLloris,87,34596,2021-01-05
98,167948,577,HugoLloris,87,35435,2021-01-06
99,167948,577,HugoLloris,87,34763,2021-01-07
100,167948,577,HugoLloris,87,35644,2021-01-08
101,167948,577,HugoLloris,87,34394,2021-01-09
102,167948,577,HugoLloris,87,33847,2021-01-10
103,167948,577,HugoLloris,87,32043,2021-01-11
104,167948,577,HugoLloris,87,33402,2021-01-12
105,167948,577,HugoLloris,87,32823,2021-01-13
106,167948,577,HugoLloris,87,30419,2021-01-14
107,167948,577,HugoLloris,87,30324,2021-01-15
108,167948,577,HugoLloris,87,31307,2021-01-16
109,167948,577,HugoLloris,87,30133,2021-01-17
110,167948,577,HugoLloris,87,29194,2021-01-18
111,167948,577,HugoLloris,87,30570,2021-01-19
112,167948,577,HugoLloris,87,33430,2021-01-20
113,167948,577,HugoLloris,87,31777,2021-01-21
114,167948,577,HugoLloris,87,29299,2021-01-22
115,167948,577,HugoLloris,87,28055,2021-01-23
116,167948,577,HugoLloris,87,27757,2021-01-24
117,167948,577,HugoLloris,87,27507,2021-01-25
118,167948,577,HugoLloris,87,26922,2021-01-26
119,167948,577,HugoLloris,87,26234,2021-01-27
120,167948,577,HugoLloris,87,25604,2021-01-28
121,167948,577,HugoLloris,87,27763,2021-01-29
122,167948,577,HugoLloris,87,31094,2021-01-30
123,167948,577,HugoLloris,87,32382,2021-01-31
124,167948,577,HugoLloris,87,32735,2021-02-01
125,167948,577,HugoLloris,87,32823,2021-02-02
126,167948,577,HugoLloris,87,37071,2021-02-03
127,167948,577,HugoLloris,87,36544,2021-02-04
128,167948,577,HugoLloris,87,36432,2021-02-05
129,167948,577,HugoLloris,87,33242,2021-02-06
130,167948,577,HugoLloris,87,34288,2021-02-07
131,167948,577,HugoLloris,87,34766,2021-02-08
132,167948,577,HugoLloris,87,36008,2021-02-09
133,167948,577,HugoLloris,87,35284,2021-02-10
134,167948,577,HugoLloris,87,34554,2021-02-11
135,167948,577,HugoLloris,87,34784,2021-02-12
136,167948,577,HugoLloris,87,37685,2021-02-13
137,167948,577,HugoLloris,87,37559,2021-02-14
138,167948,577,HugoLloris,87,35450,2021-02-15
139,167948,577,HugoLloris,87,35991,2021-02-16
140,167948,577,HugoLloris,87,37236,2021-02-17
141,167948,577,HugoLloris,87,34433,2021-02-18
142,167948,577,HugoLloris,87,35466,2021-02-19
143,167948,577,HugoLloris,87,34676,2021-02-20
144,167948,577,HugoLloris,87,34561,2021-02-21
145,167948,577,HugoLloris,87,36181,2021-02-22
146,167948,577,HugoLloris,87,38289,2021-02-23
147,167948,577,HugoLloris,87,39317,2021-02-24
148,167948,577,HugoLloris,87,36313,2021-02-25
149,167948,577,HugoLloris,87,38528,2021-02-26
150,167948,577,HugoLloris,87,36332,2021-02-27
151,167948,577,HugoLloris,87,37582,2021-02-28
152,167948,577,HugoLloris,87,42468,2021-03-01
153,167948,577,HugoLloris,87,56464,2021-03-02
154,167948,577,HugoLloris,87,58167,2021-03-03
155,167948,577,HugoLloris,87,51351,2021-03-04
156,167948,577,HugoLloris,87,51483,2021-03-05
157,167948,577,HugoLloris,87,48508,2021-03-06
158,167948,577,HugoLloris,87,48853,2021-03-07
159,167948,577,HugoLloris,87,44578,2021-03-08
160,167948,577,HugoLloris,87,38531,2021-03-09
161,167948,577,HugoLloris,87,39026,2021-03-10
162,167948,577,HugoLloris,87,38753,2021-03-11
163,167948,577,HugoLloris,87,38286,2021-03-12
164,167948,577,HugoLloris,87,39920,2021-03-13
165,167948,577,HugoLloris,87,40956,2021-03-14
166,167948,577,HugoLloris,87,42613,2021-03-15
