,futbin_id,ID,name,rating,price,date
0,235790,596,KaiHavertz,85,0,2020-09-30
1,235790,596,KaiHavertz,85,0,2020-10-01
2,235790,596,KaiHavertz,85,85000,2020-10-02
3,235790,596,KaiHavertz,85,85000,2020-10-03
4,235790,596,KaiHavertz,85,85000,2020-10-04
5,235790,596,KaiHavertz,85,104167,2020-10-05
6,235790,596,KaiHavertz,85,119523,2020-10-06
7,235790,596,KaiHavertz,85,128871,2020-10-07
8,235790,596,KaiHavertz,85,117742,2020-10-08
9,235790,596,KaiHavertz,85,109740,2020-10-09
10,235790,596,KaiHavertz,85,111179,2020-10-10
11,235790,596,KaiHavertz,85,109156,2020-10-11
12,235790,596,KaiHavertz,85,109348,2020-10-12
13,235790,596,KaiHavertz,85,114848,2020-10-13
14,235790,596,KaiHavertz,85,117574,2020-10-14
15,235790,596,KaiHavertz,85,116270,2020-10-15
16,235790,596,KaiHavertz,85,114603,2020-10-16
17,235790,596,KaiHavertz,85,103247,2020-10-17
18,235790,596,KaiHavertz,85,87023,2020-10-18
19,235790,596,KaiHavertz,85,91274,2020-10-19
20,235790,596,KaiHavertz,85,85915,2020-10-20
21,235790,596,KaiHavertz,85,76377,2020-10-21
22,235790,596,KaiHavertz,85,71025,2020-10-22
23,235790,596,KaiHavertz,85,77578,2020-10-23
24,235790,596,KaiHavertz,85,64813,2020-10-24
25,235790,596,KaiHavertz,85,57134,2020-10-25
26,235790,596,KaiHavertz,85,57466,2020-10-26
27,235790,596,KaiHavertz,85,53578,2020-10-27
28,235790,596,KaiHavertz,85,49435,2020-10-28
29,235790,596,KaiHavertz,85,52483,2020-10-29
30,235790,596,KaiHavertz,85,52412,2020-10-30
31,235790,596,KaiHavertz,85,45932,2020-10-31
32,235790,596,KaiHavertz,85,41915,2020-11-01
33,235790,596,KaiHavertz,85,41304,2020-11-02
34,235790,596,KaiHavertz,85,43033,2020-11-03
35,235790,596,KaiHavertz,85,42088,2020-11-04
36,235790,596,KaiHavertz,85,43741,2020-11-05
37,235790,596,KaiHavertz,85,40028,2020-11-06
38,235790,596,KaiHavertz,85,29944,2020-11-07
39,235790,596,KaiHavertz,85,29038,2020-11-08
40,235790,596,KaiHavertz,85,29731,2020-11-09
41,235790,596,KaiHavertz,85,31760,2020-11-10
42,235790,596,KaiHavertz,85,30885,2020-11-11
43,235790,596,KaiHavertz,85,28915,2020-11-12
44,235790,596,KaiHavertz,85,26330,2020-11-13
45,235790,596,KaiHavertz,85,26078,2020-11-14
46,235790,596,KaiHavertz,85,24181,2020-11-15
47,235790,596,KaiHavertz,85,23781,2020-11-16
48,235790,596,KaiHavertz,85,24982,2020-11-17
49,235790,596,KaiHavertz,85,24574,2020-11-18
50,235790,596,KaiHavertz,85,21411,2020-11-19
51,235790,596,KaiHavertz,85,22324,2020-11-20
52,235790,596,KaiHavertz,85,24436,2020-11-21
53,235790,596,KaiHavertz,85,23489,2020-11-22
54,235790,596,KaiHavertz,85,23092,2020-11-23
55,235790,596,KaiHavertz,85,21828,2020-11-24
56,235790,596,KaiHavertz,85,18738,2020-11-25
57,235790,596,KaiHavertz,85,17306,2020-11-26
58,235790,596,KaiHavertz,85,15896,2020-11-27
59,235790,596,KaiHavertz,85,14285,2020-11-28
60,235790,596,KaiHavertz,85,14676,2020-11-29
61,235790,596,KaiHavertz,85,15791,2020-11-30
62,235790,596,KaiHavertz,85,16277,2020-12-01
63,235790,596,KaiHavertz,85,17339,2020-12-02
64,235790,596,KaiHavertz,85,15681,2020-12-03
65,235790,596,KaiHavertz,85,16074,2020-12-04
66,235790,596,KaiHavertz,85,13689,2020-12-05
67,235790,596,KaiHavertz,85,14278,2020-12-06
68,235790,596,KaiHavertz,85,14953,2020-12-07
69,235790,596,KaiHavertz,85,15173,2020-12-08
70,235790,596,KaiHavertz,85,14364,2020-12-09
71,235790,596,KaiHavertz,85,12169,2020-12-10
72,235790,596,KaiHavertz,85,12174,2020-12-11
73,235790,596,KaiHavertz,85,10323,2020-12-12
74,235790,596,KaiHavertz,85,10050,2020-12-13
75,235790,596,KaiHavertz,85,10747,2020-12-14
76,235790,596,KaiHavertz,85,12257,2020-12-15
77,235790,596,KaiHavertz,85,12545,2020-12-16
78,235790,596,KaiHavertz,85,11882,2020-12-17
79,235790,596,KaiHavertz,85,12621,2020-12-18
80,235790,596,KaiHavertz,85,13578,2020-12-19
81,235790,596,KaiHavertz,85,14289,2020-12-20
82,235790,596,KaiHavertz,85,14977,2020-12-21
83,235790,596,KaiHavertz,85,15265,2020-12-22
84,235790,596,KaiHavertz,85,13033,2020-12-23
85,235790,596,KaiHavertz,85,12414,2020-12-24
86,235790,596,KaiHavertz,85,13331,2020-12-25
87,235790,596,KaiHavertz,85,14486,2020-12-26
88,235790,596,KaiHavertz,85,15441,2020-12-27
89,235790,596,KaiHavertz,85,15904,2020-12-28
90,235790,596,KaiHavertz,85,16331,2020-12-29
91,235790,596,KaiHavertz,85,16228,2020-12-30
92,235790,596,KaiHavertz,85,15356,2020-12-31
93,235790,596,KaiHavertz,85,14295,2021-01-01
94,235790,596,KaiHavertz,85,15267,2021-01-02
95,235790,596,KaiHavertz,85,16766,2021-01-03
96,235790,596,KaiHavertz,85,16583,2021-01-04
97,235790,596,KaiHavertz,85,17089,2021-01-05
98,235790,596,KaiHavertz,85,17442,2021-01-06
99,235790,596,KaiHavertz,85,16569,2021-01-07
100,235790,596,KaiHavertz,85,17117,2021-01-08
101,235790,596,KaiHavertz,85,16813,2021-01-09
102,235790,596,KaiHavertz,85,16275,2021-01-10
103,235790,596,KaiHavertz,85,15792,2021-01-11
104,235790,596,KaiHavertz,85,15958,2021-01-12
105,235790,596,KaiHavertz,85,16241,2021-01-13
106,235790,596,KaiHavertz,85,15142,2021-01-14
107,235790,596,KaiHavertz,85,14212,2021-01-15
108,235790,596,KaiHavertz,85,14944,2021-01-16
109,235790,596,KaiHavertz,85,14896,2021-01-17
110,235790,596,KaiHavertz,85,14442,2021-01-18
111,235790,596,KaiHavertz,85,14963,2021-01-19
112,235790,596,KaiHavertz,85,15630,2021-01-20
113,235790,596,KaiHavertz,85,14491,2021-01-21
114,235790,596,KaiHavertz,85,13096,2021-01-22
115,235790,596,KaiHavertz,85,11472,2021-01-23
116,235790,596,KaiHavertz,85,12077,2021-01-24
117,235790,596,KaiHavertz,85,12689,2021-01-25
118,235790,596,KaiHavertz,85,12616,2021-01-26
119,235790,596,KaiHavertz,85,12380,2021-01-27
120,235790,596,KaiHavertz,85,12058,2021-01-28
121,235790,596,KaiHavertz,85,12510,2021-01-29
122,235790,596,KaiHavertz,85,13638,2021-01-30
123,235790,596,KaiHavertz,85,14063,2021-01-31
124,235790,596,KaiHavertz,85,13917,2021-02-01
125,235790,596,KaiHavertz,85,14340,2021-02-02
126,235790,596,KaiHavertz,85,16361,2021-02-03
127,235790,596,KaiHavertz,85,16195,2021-02-04
128,235790,596,KaiHavertz,85,16134,2021-02-05
129,235790,596,KaiHavertz,85,15250,2021-02-06
130,235790,596,KaiHavertz,85,15871,2021-02-07
131,235790,596,KaiHavertz,85,17523,2021-02-08
132,235790,596,KaiHavertz,85,17664,2021-02-09
133,235790,596,KaiHavertz,85,17444,2021-02-10
134,235790,596,KaiHavertz,85,16420,2021-02-11
135,235790,596,KaiHavertz,85,16173,2021-02-12
136,235790,596,KaiHavertz,85,16885,2021-02-13
137,235790,596,KaiHavertz,85,16704,2021-02-14
138,235790,596,KaiHavertz,85,16644,2021-02-15
139,235790,596,KaiHavertz,85,18333,2021-02-16
140,235790,596,KaiHavertz,85,18712,2021-02-17
141,235790,596,KaiHavertz,85,15981,2021-02-18
142,235790,596,KaiHavertz,85,16357,2021-02-19
143,235790,596,KaiHavertz,85,16060,2021-02-20
144,235790,596,KaiHavertz,85,16692,2021-02-21
145,235790,596,KaiHavertz,85,17420,2021-02-22
146,235790,596,KaiHavertz,85,18077,2021-02-23
147,235790,596,KaiHavertz,85,17670,2021-02-24
148,235790,596,KaiHavertz,85,15911,2021-02-25
149,235790,596,KaiHavertz,85,16790,2021-02-26
150,235790,596,KaiHavertz,85,15861,2021-02-27
151,235790,596,KaiHavertz,85,16408,2021-02-28
152,235790,596,KaiHavertz,85,18202,2021-03-01
153,235790,596,KaiHavertz,85,22314,2021-03-02
154,235790,596,KaiHavertz,85,23396,2021-03-03
155,235790,596,KaiHavertz,85,20095,2021-03-04
156,235790,596,KaiHavertz,85,20805,2021-03-05
157,235790,596,KaiHavertz,85,19733,2021-03-06
158,235790,596,KaiHavertz,85,22250,2021-03-07
159,235790,596,KaiHavertz,85,20599,2021-03-08
160,235790,596,KaiHavertz,85,17476,2021-03-09
161,235790,596,KaiHavertz,85,17550,2021-03-10
162,235790,596,KaiHavertz,85,16551,2021-03-11
163,235790,596,KaiHavertz,85,17390,2021-03-12
164,235790,596,KaiHavertz,85,19062,2021-03-13
165,235790,596,KaiHavertz,85,20112,2021-03-14
166,235790,596,KaiHavertz,85,22641,2021-03-15
