,futbin_id,ID,name,rating,price,date
0,208421,1041,SaúlÑíguezEsclápez,84,0,2020-09-30
1,208421,1041,SaúlÑíguezEsclápez,84,0,2020-10-01
2,208421,1041,SaúlÑíguezEsclápez,84,4517,2020-10-02
3,208421,1041,SaúlÑíguezEsclápez,84,4413,2020-10-03
4,208421,1041,SaúlÑíguezEsclápez,84,4145,2020-10-04
5,208421,1041,SaúlÑíguezEsclápez,84,4243,2020-10-05
6,208421,1041,SaúlÑíguezEsclápez,84,3408,2020-10-06
7,208421,1041,SaúlÑíguezEsclápez,84,3566,2020-10-07
8,208421,1041,SaúlÑíguezEsclápez,84,3165,2020-10-08
9,208421,1041,SaúlÑíguezEsclápez,84,3762,2020-10-09
10,208421,1041,SaúlÑíguezEsclápez,84,4317,2020-10-10
11,208421,1041,SaúlÑíguezEsclápez,84,4528,2020-10-11
12,208421,1041,SaúlÑíguezEsclápez,84,4008,2020-10-12
13,208421,1041,SaúlÑíguezEsclápez,84,4411,2020-10-13
14,208421,1041,SaúlÑíguezEsclápez,84,4519,2020-10-14
15,208421,1041,SaúlÑíguezEsclápez,84,3734,2020-10-15
16,208421,1041,SaúlÑíguezEsclápez,84,3814,2020-10-16
17,208421,1041,SaúlÑíguezEsclápez,84,3789,2020-10-17
18,208421,1041,SaúlÑíguezEsclápez,84,3649,2020-10-18
19,208421,1041,SaúlÑíguezEsclápez,84,3585,2020-10-19
20,208421,1041,SaúlÑíguezEsclápez,84,3796,2020-10-20
21,208421,1041,SaúlÑíguezEsclápez,84,3592,2020-10-21
22,208421,1041,SaúlÑíguezEsclápez,84,3182,2020-10-22
23,208421,1041,SaúlÑíguezEsclápez,84,3552,2020-10-23
24,208421,1041,SaúlÑíguezEsclápez,84,3567,2020-10-24
25,208421,1041,SaúlÑíguezEsclápez,84,3435,2020-10-25
26,208421,1041,SaúlÑíguezEsclápez,84,3436,2020-10-26
27,208421,1041,SaúlÑíguezEsclápez,84,3500,2020-10-27
28,208421,1041,SaúlÑíguezEsclápez,84,3421,2020-10-28
29,208421,1041,SaúlÑíguezEsclápez,84,3179,2020-10-29
30,208421,1041,SaúlÑíguezEsclápez,84,3213,2020-10-30
31,208421,1041,SaúlÑíguezEsclápez,84,3011,2020-10-31
32,208421,1041,SaúlÑíguezEsclápez,84,3177,2020-11-01
33,208421,1041,SaúlÑíguezEsclápez,84,3300,2020-11-02
34,208421,1041,SaúlÑíguezEsclápez,84,3465,2020-11-03
35,208421,1041,SaúlÑíguezEsclápez,84,3589,2020-11-04
36,208421,1041,SaúlÑíguezEsclápez,84,3144,2020-11-05
37,208421,1041,SaúlÑíguezEsclápez,84,3227,2020-11-06
38,208421,1041,SaúlÑíguezEsclápez,84,3033,2020-11-07
39,208421,1041,SaúlÑíguezEsclápez,84,3217,2020-11-08
40,208421,1041,SaúlÑíguezEsclápez,84,2979,2020-11-09
41,208421,1041,SaúlÑíguezEsclápez,84,3243,2020-11-10
42,208421,1041,SaúlÑíguezEsclápez,84,3596,2020-11-11
43,208421,1041,SaúlÑíguezEsclápez,84,3025,2020-11-12
44,208421,1041,SaúlÑíguezEsclápez,84,3067,2020-11-13
45,208421,1041,SaúlÑíguezEsclápez,84,3548,2020-11-14
46,208421,1041,SaúlÑíguezEsclápez,84,3830,2020-11-15
47,208421,1041,SaúlÑíguezEsclápez,84,4038,2020-11-16
48,208421,1041,SaúlÑíguezEsclápez,84,4108,2020-11-17
49,208421,1041,SaúlÑíguezEsclápez,84,3972,2020-11-18
50,208421,1041,SaúlÑíguezEsclápez,84,3607,2020-11-19
51,208421,1041,SaúlÑíguezEsclápez,84,4036,2020-11-20
52,208421,1041,SaúlÑíguezEsclápez,84,4367,2020-11-21
53,208421,1041,SaúlÑíguezEsclápez,84,4383,2020-11-22
54,208421,1041,SaúlÑíguezEsclápez,84,4288,2020-11-23
55,208421,1041,SaúlÑíguezEsclápez,84,4813,2020-11-24
56,208421,1041,SaúlÑíguezEsclápez,84,5443,2020-11-25
57,208421,1041,SaúlÑíguezEsclápez,84,5396,2020-11-26
58,208421,1041,SaúlÑíguezEsclápez,84,5250,2020-11-27
59,208421,1041,SaúlÑíguezEsclápez,84,4876,2020-11-28
60,208421,1041,SaúlÑíguezEsclápez,84,5448,2020-11-29
61,208421,1041,SaúlÑíguezEsclápez,84,5675,2020-11-30
62,208421,1041,SaúlÑíguezEsclápez,84,5903,2020-12-01
63,208421,1041,SaúlÑíguezEsclápez,84,6644,2020-12-02
64,208421,1041,SaúlÑíguezEsclápez,84,5800,2020-12-03
65,208421,1041,SaúlÑíguezEsclápez,84,5879,2020-12-04
66,208421,1041,SaúlÑíguezEsclápez,84,5414,2020-12-05
67,208421,1041,SaúlÑíguezEsclápez,84,5089,2020-12-06
68,208421,1041,SaúlÑíguezEsclápez,84,5226,2020-12-07
69,208421,1041,SaúlÑíguezEsclápez,84,5871,2020-12-08
70,208421,1041,SaúlÑíguezEsclápez,84,5804,2020-12-09
71,208421,1041,SaúlÑíguezEsclápez,84,5472,2020-12-10
72,208421,1041,SaúlÑíguezEsclápez,84,5608,2020-12-11
